impactMethodName;impactMethodId;categoryName;categoryId;indicatorName;indicatorId;indicatorUnitName;gC
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;land filling w/o LT;ab30b5b0-b606-462e-8d63-9ff90111223e;radioactive waste w/o LT;3f0da700-84dd-413a-9b1c-9ff90111223e;kg waste;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;eutrophication w/o LT;cf456027-708b-4673-b182-9ff9011122c6;combined potential w/o LT;1bd128df-15f1-40e4-a455-9ff9011122c6;kg NO3-;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;cccca907-8adc-4f3e-8f16-9ff90111220e;zinc w/o LT;0e276580-c3b9-4f6d-a51a-9ff90111220f;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;f9b06800-0ea6-4d6e-9437-9ff901112250;lanthanum w/o LT;15b62914-9af2-484e-8014-9ff901112251;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;712767b0-9da7-4371-af98-9ff901112321;lead w/o LT;337d239f-4773-49ef-83e4-9ff901112322;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;acidification w/o LT;07809e51-c781-44bd-93c4-9ff9011122e4;acidification w/o LT;6445e04e-1615-4acf-9bc9-9ff9011122e5;m2;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;land filling w/o LT;7493297f-615a-476f-8120-9ff90111231c;bulk waste w/o LT;1320a6ee-e465-4eb9-8606-9ff90111231c;kg waste;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;photochemical ozone formation w/o LT;f7f751df-4704-4637-b144-9ff9011122ec;impacts on vegetation w/o LT;0f3b85bf-b7bd-49db-a854-9ff9011122ed;m2.ppm.h;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;7cbf7551-4697-4dc4-8f73-9ff9011123b0;tantalum w/o LT;4f78d1cd-dd8c-4732-9a95-9ff9011123b0;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;133ad5bd-ebd5-4ef8-8d35-9ff901112325;silver w/o LT;e7f4573e-0479-4750-8b0e-9ff901112325;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;048a6d48-f1c3-4312-918e-9ff901112255;platinum w/o LT;38c6417d-37a1-4b87-aad7-9ff901112256;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;40d88c27-9771-45bc-a985-9ff90111228a;manganese w/o LT;a8d39d22-79b3-4078-8179-9ff90111228a;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;58ab0757-8651-4522-bf67-9ff90111223c;aluminium w/o LT;5471cbc1-95e0-484d-8d28-9ff90111223c;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;b3d76620-4460-4e13-aeed-9ff9011123b3;cadmium w/o LT;053d5d6f-5b4e-4daa-a13f-9ff9011123b3;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;6de6f03d-74fd-49f4-bb1b-9ff901112252;cobalt w/o LT;2539588d-e088-4abc-a982-9ff901112252;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;92360bee-3a7d-4f96-9a97-9ff90111224f;mercury w/o LT;1298e1c7-5816-482f-a4c3-9ff901112250;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;c8b1d77d-94a3-4151-83a6-9ff90111224e;cerium w/o LT;432625e0-f572-4014-943e-9ff90111224e;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;d72a5dcb-ee66-4521-a038-9ff901112320;brown coal w/o LT;a835509f-6e82-4a37-a9ff-9ff901112321;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;eutrophication w/o LT;8b649a3d-4a5d-4f54-801b-9ff9011122d3;terrestrial eutrophication w/o LT;30738859-435a-46ee-99c3-9ff9011122d3;m2;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;9dcf8c66-8b47-4ba3-ad27-9ff9011122ea;coal w/o LT;bf7082f4-b4a9-4df8-bf79-9ff9011122eb;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;1031c8d7-f51b-48be-bb88-9ff90111223d;natural gas w/o LT;4f139cb4-92b1-4d46-a214-9ff90111223d;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;non-renewable resources w/o LT;0317a221-2b23-4c95-b902-9ff901112320;palladium w/o LT;7b108893-bcab-4cd1-8691-9ff901112320;kg;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;ecotoxicity w/o LT;18511cdc-21ba-493e-b41b-9ff9011122d4;in sewage treatment plants w/o LT;15ce8df8-9fc4-44ef-8018-9ff9011122d5;m3 waste water;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
EDIP2003 w/o LT;52b8b33b-907a-4f2d-84dc-9ff9011120d8;ecotoxicity w/o LT;c42413af-3927-491f-9f5b-9ff901112352;chronic, in soil w/o LT;801b94c0-1970-4ad6-b614-9ff901112352;m3 soil;Danish method. The factors here represent only the first step within the three steps of the method - i.e. the environmental impact potentials / ressource consumption potentials. The following normalization and weighting steps are not included in these factors here. NO assessment of Long-term emissions.
