Exporting,Importing,Item,Value,VWC,VWT
Sweden,Denmark,Rice,0.45,2145,965.25
Türkiye,Antigua and Barbuda,Rice,1.71,2145,3667.95
Türkiye,Azerbaijan,Rice,22.23,2145,47683.35
Türkiye,Bahamas,Rice,0.44,2145,943.8
Türkiye,Belgium,Rice,0.03,2145,64.35
Türkiye,Bulgaria,Rice,20.0,2145,42900.0
Türkiye,"China, Hong Kong SAR",Rice,0.83,2145,1780.35
Türkiye,Denmark,Rice,0.28,2145,600.6
United Arab Emirates,Afghanistan,Rice,5.17,2145,11089.65
United Arab Emirates,Bahrain,Rice,2.43,2145,5212.35
United Arab Emirates,Benin,Rice,25.0,2145,53625.0
United Arab Emirates,Chile,Rice,0.05,2145,107.25
United Arab Emirates,"China, mainland",Rice,53.05,2145,113792.25
United Kingdom of Great Britain and Northern Ireland,Austria,Rice,0.02,2145,42.9
United Kingdom of Great Britain and Northern Ireland,Belgium,Rice,0.69,2145,1480.05
United Kingdom of Great Britain and Northern Ireland,"China, Hong Kong SAR",Rice,1.93,2145,4139.849999999999
United Kingdom of Great Britain and Northern Ireland,Cyprus,Rice,1.63,2145,3496.35
United Republic of Tanzania,Australia,Rice,2.09,2145,4483.049999999999
United Republic of Tanzania,Comoros,Rice,0.09,2145,193.04999999999998
United States of America,Angola,Rice,22.5,2145,48262.5
United States of America,Australia,Rice,5.5,2145,11797.5
United States of America,Bahamas,Rice,28.01,2145,60081.450000000004
United States of America,Belize,Rice,36.61,2145,78528.45
United States of America,Brazil,Rice,89.0,2145,190905.0
United States of America,Canada,Rice,216.42,2145,464220.89999999997
United States of America,Colombia,Rice,137855.24,2145,295699489.79999995
United States of America,Costa Rica,Rice,23017.8,2145,49373181.0
Uruguay,Brazil,Rice,1246.88,2145,2674557.6
Uruguay,Costa Rica,Rice,91151.2,2145,195519324.0
Viet Nam,Australia,Rice,150.0,2145,321750.0
Viet Nam,Belgium,Rice,0.06,2145,128.7
Viet Nam,Cambodia,Rice,2588.64,2145,5552632.8
Nicaragua,El Salvador,Rice,163.29,2145,350257.05
Nicaragua,Honduras,Rice,88.45,2145,189725.25
Nigeria,Ireland,Rice,0.0,2145,0.0
Nigeria,Madagascar,Rice,0.04,2145,85.8
Norway,Ghana,Rice,0.28,2145,600.6
Pakistan,Kenya,Rice,817.0,2145,1752465.0
Panama,Honduras,Rice,81.6,2145,175032.0
Paraguay,Mexico,Rice,83969.2,2145,180113934.0
Philippines,Indonesia,Rice,1.96,2145,4204.2
Poland,France,Rice,0.03,2145,64.35
Poland,Germany,Rice,129.07,2145,276855.14999999997
Poland,Hungary,Rice,80.39,2145,172436.55
Poland,Ireland,Rice,0.01,2145,21.45
Portugal,Ethiopia,Rice,0.02,2145,42.9
Portugal,Guinea-Bissau,Rice,3.59,2145,7700.549999999999
Republic of Korea,Iraq,Rice,1.58,2145,3389.1000000000004
Romania,France,Rice,3.26,2145,6992.7
Romania,Germany,Rice,790.39,2145,1695386.55
Romania,Italy,Rice,2808.47,2145,6024168.149999999
Romania,Luxembourg,Rice,0.01,2145,21.45
Saudi Arabia,Ethiopia,Rice,0.68,2145,1458.6000000000001
Saudi Arabia,Morocco,Rice,0.25,2145,536.25
Saudi Arabia,Namibia,Rice,29.0,2145,62205.0
Senegal,Gambia,Rice,20.0,2145,42900.0
Senegal,Guinea-Bissau,Rice,500.0,2145,1072500.0
Serbia,Montenegro,Rice,21.87,2145,46911.15
Slovakia,Germany,Rice,0.01,2145,21.45
Slovakia,Greece,Rice,0.01,2145,21.45
Slovakia,Hungary,Rice,0.14,2145,300.3
Slovakia,Italy,Rice,0.0,2145,0.0
South Africa,Eswatini,Rice,384.1,2145,823894.5
South Africa,Lesotho,Rice,73.4,2145,157443.0
South Africa,Mozambique,Rice,139.82,2145,299913.89999999997
South Africa,Namibia,Rice,829.9,2145,1780135.5
Spain,Equatorial Guinea,Rice,3.5,2145,7507.5
Spain,Finland,Rice,0.0,2145,0.0
Spain,France,Rice,30.19,2145,64757.55
Spain,Germany,Rice,0.7,2145,1501.5
Spain,Guinea-Bissau,Rice,3.6,2145,7722.0
Spain,Ireland,Rice,23.33,2145,50042.85
Spain,Italy,Rice,1638.65,2145,3514904.25
Spain,Japan,Rice,2.52,2145,5405.4
Spain,Luxembourg,Rice,0.0,2145,0.0
Spain,Madagascar,Rice,0.01,2145,21.45
Spain,Morocco,Rice,543.68,2145,1166193.5999999999
Sri Lanka,France,Rice,43.83,2145,94015.34999999999
Sri Lanka,Germany,Rice,15.6,2145,33462.0
Sri Lanka,Italy,Rice,22.64,2145,48562.8
Sri Lanka,Japan,Rice,7.77,2145,16666.649999999998
Sri Lanka,Kuwait,Rice,22.8,2145,48906.0
Sri Lanka,Maldives,Rice,81.61,2145,175053.45
Suriname,France,Rice,44.0,2145,94380.0
Suriname,Italy,Rice,285.0,2145,611325.0
Suriname,Jamaica,Rice,8609.79,2145,18467999.55
Sweden,Finland,Rice,0.19,2145,407.55
Sweden,Gambia,Rice,0.35,2145,750.75
Sweden,Ghana,Rice,2.49,2145,5341.05
Sweden,Iceland,Rice,0.01,2145,21.45
Sweden,India,Rice,0.01,2145,21.45
Switzerland,Ghana,Rice,0.5,2145,1072.5
Türkiye,Gabon,Rice,0.07,2145,150.15
Türkiye,Germany,Rice,1.5,2145,3217.5
Türkiye,Greece,Rice,0.05,2145,107.25
Türkiye,India,Rice,0.08,2145,171.6
Türkiye,Israel,Rice,0.35,2145,750.75
Türkiye,Kazakhstan,Rice,11.33,2145,24302.85
Türkiye,Liberia,Rice,7.45,2145,15980.25
Türkiye,Luxembourg,Rice,0.01,2145,21.45
Türkiye,Malaysia,Rice,0.9,2145,1930.5
Türkiye,Malta,Rice,1.71,2145,3667.95
Türkiye,Marshall Islands,Rice,1.73,2145,3710.85
United Arab Emirates,India,Rice,947.26,2145,2031872.7
United Arab Emirates,Iran (Islamic Republic of),Rice,421.94,2145,905061.3
United Arab Emirates,Iraq,Rice,182.7,2145,391891.5
United Arab Emirates,Kuwait,Rice,27.81,2145,59652.45
United Kingdom of Great Britain and Northern Ireland,France,Rice,0.05,2145,107.25
United Kingdom of Great Britain and Northern Ireland,Gambia,Rice,73.0,2145,156585.0
United Kingdom of Great Britain and Northern Ireland,Germany,Rice,0.28,2145,600.6
United Kingdom of Great Britain and Northern Ireland,Ghana,Rice,0.73,2145,1565.85
United Kingdom of Great Britain and Northern Ireland,India,Rice,0.04,2145,85.8
United Kingdom of Great Britain and Northern Ireland,Ireland,Rice,1.73,2145,3710.85
United Kingdom of Great Britain and Northern Ireland,Italy,Rice,0.08,2145,171.6
United Republic of Tanzania,Iran (Islamic Republic of),Rice,0.03,2145,64.35
United Republic of Tanzania,Kenya,Rice,40.11,2145,86035.95
United States of America,El Salvador,Rice,31753.1,2145,68110399.5
United States of America,France,Rice,5.27,2145,11304.15
United States of America,Germany,Rice,19.63,2145,42106.35
United States of America,Ghana,Rice,14.33,2145,30737.85
United States of America,Guatemala,Rice,114194.06,2145,244946258.7
United States of America,Haiti,Rice,2.95,2145,6327.75
United States of America,Honduras,Rice,128179.0,2145,274943955.0
United States of America,Iceland,Rice,8.34,2145,17889.3
United States of America,Italy,Rice,123.61,2145,265143.45
United States of America,Japan,Rice,1.19,2145,2552.5499999999997
United States of America,Jordan,Rice,8.51,2145,18253.95
United States of America,Kuwait,Rice,0.64,2145,1372.8
United States of America,Lebanon,Rice,9.32,2145,19991.4
United States of America,Mexico,Rice,346363.91,2145,742950586.9499999
Uruguay,El Salvador,Rice,5710.69,2145,12249430.049999999
Uruguay,Italy,Rice,0.26,2145,557.7
Uruguay,Mexico,Rice,46266.2,2145,99240999.0
Viet Nam,Finland,Rice,0.02,2145,42.9
Viet Nam,France,Rice,0.03,2145,64.35
Viet Nam,Iceland,Rice,9.11,2145,19540.949999999997
Viet Nam,Montenegro,Rice,0.01,2145,21.45
Angola,Cuba,Rice,0.01,2145,21.45
Angola,Democratic Republic of the Congo,Rice,0.2,2145,429.0
Australia,Argentina,Rice,100.0,2145,214500.0
Australia,"China, Hong Kong SAR",Rice,3.28,2145,7035.599999999999
Australia,"China, mainland",Rice,1.32,2145,2831.4
Austria,Belgium,Rice,1.21,2145,2595.45
Belgium,Austria,Rice,0.71,2145,1522.9499999999998
Belgium,Croatia,Rice,0.08,2145,171.6
Belgium,Czechia,Rice,0.06,2145,128.7
Belgium,Denmark,Rice,0.85,2145,1823.25
Benin,Burkina Faso,Rice,4.2,2145,9009.0
Brazil,Angola,Rice,431.47,2145,925503.15
Brazil,Antigua and Barbuda,Rice,0.02,2145,42.9
Brazil,Argentina,Rice,1.4,2145,3003.0
Brazil,Bahamas,Rice,1.92,2145,4118.4
Brazil,Bangladesh,Rice,0.25,2145,536.25
Brazil,Belgium,Rice,0.01,2145,21.45
Brazil,Belize,Rice,0.05,2145,107.25
Brazil,"China, Hong Kong SAR",Rice,3.1,2145,6649.5
Brazil,"China, mainland",Rice,0.52,2145,1115.4
Brazil,Colombia,Rice,0.36,2145,772.1999999999999
Brazil,Cook Islands,Rice,0.08,2145,171.6
Brazil,Costa Rica,Rice,155619.27,2145,333803334.15
Brazil,Croatia,Rice,0.15,2145,321.75
Brazil,Cyprus,Rice,2.13,2145,4568.849999999999
Bulgaria,Austria,Rice,0.18,2145,386.09999999999997
Cameroon,Central African Republic,Rice,22.5,2145,48262.5
"China, mainland",Angola,Rice,17.0,2145,36465.0
"China, mainland",Bangladesh,Rice,604.45,2145,1296545.25
"China, mainland",Brunei Darussalam,Rice,0.91,2145,1951.95
"China, mainland",Burundi,Rice,15.0,2145,32175.0
Colombia,Costa Rica,Rice,0.0,2145,0.0
C척te d'Ivoire,Burkina Faso,Rice,69.26,2145,148562.7
C척te d'Ivoire,Canada,Rice,0.01,2145,21.45
Croatia,Austria,Rice,0.42,2145,900.9
Czechia,"China, Hong Kong SAR",Rice,0.01,2145,21.45
Netherlands (Kingdom of the),Norway,Rice,230.58,2145,494594.10000000003
Netherlands (Kingdom of the),Poland,Rice,250.74,2145,537837.3
Netherlands (Kingdom of the),Portugal,Rice,1.35,2145,2895.75
Netherlands (Kingdom of the),Romania,Rice,32.82,2145,70398.9
Netherlands (Kingdom of the),Slovakia,Rice,0.7,2145,1501.5
Netherlands (Kingdom of the),Slovenia,Rice,0.53,2145,1136.8500000000001
Netherlands (Kingdom of the),South Africa,Rice,1.65,2145,3539.25
Netherlands (Kingdom of the),Spain,Rice,128.43,2145,275482.35000000003
Netherlands (Kingdom of the),Suriname,Rice,3.62,2145,7764.900000000001
Netherlands (Kingdom of the),Sweden,Rice,135.54,2145,290733.3
Netherlands (Kingdom of the),Switzerland,Rice,8.23,2145,17653.350000000002
Netherlands (Kingdom of the),Türkiye,Rice,0.25,2145,536.25
Netherlands (Kingdom of the),Ukraine,Rice,93.31,2145,200149.95
Netherlands (Kingdom of the),United Kingdom of Great Britain and Northern Ireland,Rice,50.23,2145,107743.34999999999
Netherlands (Kingdom of the),United States of America,Rice,78.0,2145,167310.0
New Zealand,Vanuatu,Rice,0.42,2145,900.9
Nigeria,Niger,Rice,84.0,2145,180180.0
Nigeria,Rwanda,Rice,0.2,2145,429.0
Nigeria,United Republic of Tanzania,Rice,0.02,2145,42.9
North Macedonia,Switzerland,Rice,34.92,2145,74903.40000000001
North Macedonia,Ukraine,Rice,12.94,2145,27756.3
North Macedonia,United States of America,Rice,7.2,2145,15444.0
Norway,Nigeria,Rice,0.03,2145,64.35
Oman,Pakistan,Rice,6.0,2145,12870.0
Pakistan,Oman,Rice,470.0,2145,1008150.0
Pakistan,Qatar,Rice,52.0,2145,111540.0
Pakistan,Somalia,Rice,270.0,2145,579150.0
Pakistan,United Arab Emirates,Rice,11400.0,2145,24453000.0
Paraguay,Uruguay,Rice,160.51,2145,344293.94999999995
Peru,United States of America,Rice,0.71,2145,1522.9499999999998
Poland,Norway,Rice,0.03,2145,64.35
Poland,Romania,Rice,107.52,2145,230630.4
Poland,Serbia,Rice,1.0,2145,2145.0
Poland,Slovakia,Rice,0.18,2145,386.09999999999997
Poland,Ukraine,Rice,14.13,2145,30308.850000000002
Poland,United Kingdom of Great Britain and Northern Ireland,Rice,7.17,2145,15379.65
Portugal,Sao Tome and Principe,Rice,1.51,2145,3238.95
Portugal,Spain,Rice,2495.72,2145,5353319.399999999
Republic of Korea,Qatar,Rice,0.1,2145,214.5
Republic of Moldova,Ukraine,Rice,0.86,2145,1844.7
Romania,Poland,Rice,24.85,2145,53303.25
Romania,Spain,Rice,1251.47,2145,2684403.15
Romania,Sweden,Rice,51.61,2145,110703.45
Romania,United Kingdom of Great Britain and Northern Ireland,Rice,1.1,2145,2359.5
Saudi Arabia,South Africa,Rice,0.02,2145,42.9
Senegal,Sierra Leone,Rice,120.0,2145,257400.0
Slovakia,Poland,Rice,0.01,2145,21.45
Slovakia,Romania,Rice,1.87,2145,4011.15
Slovakia,Slovenia,Rice,0.01,2145,21.45
South Africa,Pakistan,Rice,21.1,2145,45259.5
South Africa,Seychelles,Rice,0.01,2145,21.45
South Africa,Zambia,Rice,1977.63,2145,4242016.350000001
South Africa,Zimbabwe,Rice,681.18,2145,1461131.0999999999
Spain,Netherlands (Kingdom of the),Rice,0.01,2145,21.45
Spain,Norway,Rice,0.06,2145,128.7
Spain,Peru,Rice,1.92,2145,4118.4
Spain,Poland,Rice,0.12,2145,257.4
Spain,Portugal,Rice,19384.8,2145,41580396.0
Spain,Qatar,Rice,0.08,2145,171.6
Spain,Romania,Rice,8.0,2145,17160.0
Spain,Sweden,Rice,0.26,2145,557.7
Spain,Switzerland,Rice,0.24,2145,514.8
Spain,United Kingdom of Great Britain and Northern Ireland,Rice,2.08,2145,4461.6
Spain,United States of America,Rice,4.82,2145,10338.900000000001
Spain,Uruguay,Rice,1.0,2145,2145.0
Spain,Venezuela (Bolivarian Republic of),Rice,0.01,2145,21.45
Spain,Viet Nam,Rice,0.02,2145,42.9
Sri Lanka,New Zealand,Rice,4.4,2145,9438.0
Sri Lanka,Norway,Rice,3.39,2145,7271.55
Sri Lanka,Qatar,Rice,46.05,2145,98777.25
Sri Lanka,Switzerland,Rice,30.55,2145,65529.75
Sri Lanka,United Arab Emirates,Rice,18.19,2145,39017.55
Sri Lanka,United Kingdom of Great Britain and Northern Ireland,Rice,39.92,2145,85628.40000000001
Sri Lanka,United States of America,Rice,49.11,2145,105340.95
Suriname,Netherlands (Kingdom of the),Rice,333.61,2145,715593.4500000001
Suriname,Sweden,Rice,47.04,2145,100900.8
Suriname,Trinidad and Tobago,Rice,95.56,2145,204976.2
Suriname,United Kingdom of Great Britain and Northern Ireland,Rice,250.59,2145,537515.55
Sweden,Norway,Rice,2.52,2145,5405.4
Sweden,Sierra Leone,Rice,0.2,2145,429.0
Sweden,Türkiye,Rice,0.0,2145,0.0
Sweden,United Kingdom of Great Britain and Northern Ireland,Rice,0.0,2145,0.0
Sweden,United States of America,Rice,0.0,2145,0.0
Thailand,Norway,Rice,0.01,2145,21.45
Trinidad and Tobago,Saint Vincent and the Grenadines,Rice,0.03,2145,64.35
Türkiye,Netherlands (Kingdom of the),Rice,0.08,2145,171.6
Türkiye,Norway,Rice,1.15,2145,2466.75
Türkiye,Panama,Rice,5.59,2145,11990.55
Türkiye,Philippines,Rice,1.71,2145,3667.95
Türkiye,Portugal,Rice,1.48,2145,3174.6
Türkiye,Russian Federation,Rice,378.02,2145,810852.8999999999
Türkiye,Saint Kitts and Nevis,Rice,0.28,2145,600.6
Türkiye,Saint Vincent and the Grenadines,Rice,0.03,2145,64.35
Türkiye,Singapore,Rice,0.85,2145,1823.25
Türkiye,Syrian Arab Republic,Rice,7.5,2145,16087.5
Türkiye,Ukraine,Rice,0.52,2145,1115.4
Türkiye,United Kingdom of Great Britain and Northern Ireland,Rice,0.06,2145,128.7
Türkiye,Vanuatu,Rice,0.03,2145,64.35
Ukraine,Poland,Rice,22.0,2145,47190.0
United Arab Emirates,Oman,Rice,44.8,2145,96096.0
United Arab Emirates,Pakistan,Rice,320.68,2145,687858.6
United Arab Emirates,Qatar,Rice,10.24,2145,21964.8
United Arab Emirates,Syrian Arab Republic,Rice,5.0,2145,10725.0
United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,Rice,0.01,2145,21.45
United Arab Emirates,Uzbekistan,Rice,22.0,2145,47190.0
United Arab Emirates,Viet Nam,Rice,0.46,2145,986.7
United Arab Emirates,Yemen,Rice,489.7,2145,1050406.5
United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),Rice,0.7,2145,1501.5
United Kingdom of Great Britain and Northern Ireland,Romania,Rice,4.31,2145,9244.949999999999
United Kingdom of Great Britain and Northern Ireland,Saudi Arabia,Rice,0.09,2145,193.04999999999998
United Kingdom of Great Britain and Northern Ireland,Spain,Rice,0.02,2145,42.9
United Kingdom of Great Britain and Northern Ireland,United Arab Emirates,Rice,52.81,2145,113277.45000000001
United Republic of Tanzania,Rwanda,Rice,0.0,2145,0.0
United Republic of Tanzania,Tunisia,Rice,0.03,2145,64.35
United Republic of Tanzania,Uganda,Rice,10764.0,2145,23088780.0
United Republic of Tanzania,Zambia,Rice,0.04,2145,85.8
United Republic of Tanzania,Zimbabwe,Rice,15.0,2145,32175.0
United States of America,New Zealand,Rice,18.18,2145,38996.1
United States of America,Nicaragua,Rice,116592.0,2145,250089840.0
United States of America,Panama,Rice,63950.15,2145,137173071.75
United States of America,Poland,Rice,18.0,2145,38610.0
United States of America,Republic of Korea,Rice,6.58,2145,14114.1
United States of America,Saint Vincent and the Grenadines,Rice,0.59,2145,1265.55
United States of America,United Kingdom of Great Britain and Northern Ireland,Rice,17.35,2145,37215.75
United States of America,Uruguay,Rice,55.02,2145,118017.90000000001
Uruguay,Paraguay,Rice,0.04,2145,85.8
Uruguay,Venezuela (Bolivarian Republic of),Rice,141800.0,2145,304161000.0
Viet Nam,Norway,Rice,0.05,2145,107.25
Viet Nam,Philippines,Rice,205.08,2145,439896.60000000003
Viet Nam,Republic of Korea,Rice,0.0,2145,0.0
Viet Nam,Sri Lanka,Rice,2.0,2145,4290.0
Viet Nam,Sweden,Rice,0.03,2145,64.35
Viet Nam,Türkiye,Rice,20.53,2145,44036.850000000006
Viet Nam,Zambia,Rice,0.75,2145,1608.75
Ecuador,Guatemala,Rice,547.97,2145,1175395.6500000001
El Salvador,Guatemala,Rice,1452.74,2145,3116127.3
Estonia,Finland,Rice,0.7,2145,1501.5
Estonia,Latvia,Rice,0.02,2145,42.9
Fiji,Nauru,Rice,41.0,2145,87945.0
France,Gabon,Rice,0.08,2145,171.6
France,Germany,Rice,1.17,2145,2509.6499999999996
France,Ireland,Rice,0.01,2145,21.45
France,Italy,Rice,4604.69,2145,9877060.049999999
France,Morocco,Rice,0.42,2145,900.9
Germany,Finland,Rice,6.62,2145,14199.9
Germany,France,Rice,112.2,2145,240669.0
Germany,Georgia,Rice,5.78,2145,12398.1
Germany,Ghana,Rice,2.99,2145,6413.55
Germany,Greece,Rice,0.1,2145,214.5
Germany,Hungary,Rice,34.37,2145,73723.65
Germany,Italy,Rice,40.65,2145,87194.25
Germany,Luxembourg,Rice,15.28,2145,32775.6
Germany,Malta,Rice,0.12,2145,257.4
Germany,Mongolia,Rice,3.6,2145,7722.0
Germany,Namibia,Rice,0.06,2145,128.7
Greece,France,Rice,0.37,2145,793.65
Greece,Germany,Rice,0.4,2145,858.0
Greece,Hungary,Rice,230.93,2145,495344.85000000003
Greece,Italy,Rice,10867.17,2145,23310079.65
Guyana,France,Rice,13900.28,2145,29816100.6
Guyana,Jamaica,Rice,16.0,2145,34320.0
Hungary,Germany,Rice,487.46,2145,1045601.7
Iceland,Faroe Islands,Rice,1.13,2145,2423.85
India,Egypt,Rice,40.0,2145,85800.0
India,Ethiopia,Rice,27.52,2145,59030.4
India,Ghana,Rice,25.26,2145,54182.700000000004
India,Indonesia,Rice,0.01,2145,21.45
India,Kenya,Rice,37.0,2145,79365.0
India,Kuwait,Rice,0.75,2145,1608.75
India,Liberia,Rice,0.0,2145,0.0
India,Malaysia,Rice,3.67,2145,7872.15
India,Maldives,Rice,0.19,2145,407.55
India,Mauritius,Rice,1.56,2145,3346.2000000000003
India,Nepal,Rice,446215.83,2145,957132955.35
Indonesia,India,Rice,0.06,2145,128.7
Indonesia,Japan,Rice,98.95,2145,212247.75
Israel,France,Rice,0.0,2145,0.0
Italy,Estonia,Rice,1.13,2145,2423.85
Italy,Finland,Rice,8.39,2145,17996.550000000003
Italy,France,Rice,1606.97,2145,3446950.65
Italy,Germany,Rice,69.59,2145,149270.55000000002
Italy,Greece,Rice,593.53,2145,1273121.8499999999
Italy,Hungary,Rice,37.25,2145,79901.25
Italy,Ireland,Rice,1.87,2145,4011.15
Italy,Japan,Rice,0.63,2145,1351.35
Italy,Lithuania,Rice,0.04,2145,85.8
Italy,Luxembourg,Rice,0.23,2145,493.35
Italy,Malta,Rice,225.84,2145,484426.8
Italy,Morocco,Rice,1302.55,2145,2793969.75
Japan,Germany,Rice,0.44,2145,943.8
Kazakhstan,Iraq,Rice,88.0,2145,188760.0
Kenya,Ghana,Rice,0.12,2145,257.4
Kyrgyzstan,Kazakhstan,Rice,21.0,2145,45045.0
Latvia,Estonia,Rice,125.0,2145,268125.0
Lebanon,Germany,Rice,0.75,2145,1608.75
Lebanon,Ghana,Rice,0.32,2145,686.4
Lebanon,Kenya,Rice,8.1,2145,17374.5
Lebanon,Liberia,Rice,0.59,2145,1265.55
Lithuania,Latvia,Rice,0.0,2145,0.0
Luxembourg,France,Rice,0.01,2145,21.45
Luxembourg,Germany,Rice,0.01,2145,21.45
Madagascar,France,Rice,0.5,2145,1072.5
Mauritius,Madagascar,Rice,500.0,2145,1072500.0
Mozambique,Germany,Rice,0.13,2145,278.85
Mozambique,Greece,Rice,0.45,2145,965.25
Mozambique,Liberia,Rice,0.14,2145,300.3
Mozambique,Malaysia,Rice,0.01,2145,21.45
Mozambique,Malta,Rice,0.16,2145,343.2
Mozambique,Marshall Islands,Rice,0.03,2145,64.35
Australia,Fiji,Sorghum,1.0,2960,2960.0
Australia,Japan,Sorghum,219475.2,2960,649646592.0
Austria,France,Sorghum,10.53,2960,31168.8
Austria,Germany,Sorghum,5108.51,2960,15121189.600000001
Austria,Hungary,Sorghum,2.17,2960,6423.2
Austria,Ireland,Sorghum,0.0,2960,0.0
Austria,Italy,Sorghum,1140.73,2960,3376560.8000000003
Belarus,Mongolia,Sorghum,2.0,2960,5920.0
Belgium,France,Sorghum,126.62,2960,374795.2
Belgium,Germany,Sorghum,21.04,2960,62278.399999999994
Belgium,Hungary,Sorghum,29.58,2960,87556.79999999999
Belgium,Ireland,Sorghum,0.03,2960,88.8
Belgium,Italy,Sorghum,0.1,2960,296.0
Belgium,Luxembourg,Sorghum,0.13,2960,384.8
Belgium,Malta,Sorghum,4.68,2960,13852.8
Belize,Guatemala,Sorghum,5200.56,2960,15393657.600000001
Bolivia (Plurinational State of),Ecuador,Sorghum,0.09,2960,266.4
Botswana,India,Sorghum,0.0,2960,0.0
Botswana,Namibia,Sorghum,0.14,2960,414.40000000000003
Brazil,Guyana,Sorghum,0.05,2960,148.0
Brazil,Japan,Sorghum,9685.44,2960,28668902.400000002
Brazil,Mexico,Sorghum,4.8,2960,14208.0
Bulgaria,France,Sorghum,29.88,2960,88444.8
Bulgaria,Georgia,Sorghum,0.02,2960,59.2
Bulgaria,Greece,Sorghum,43.47,2960,128671.2
Chile,France,Sorghum,0.18,2960,532.8
Chile,Germany,Sorghum,0.42,2960,1243.2
Chile,Japan,Sorghum,0.02,2960,59.2
"China, mainland",Germany,Sorghum,0.55,2960,1628.0000000000002
"China, mainland",Italy,Sorghum,0.72,2960,2131.2
"China, mainland",Japan,Sorghum,129.4,2960,383024.0
"China, mainland",Malaysia,Sorghum,68.55,2960,202908.0
"China, mainland",Mozambique,Sorghum,3.0,2960,8880.0
Côte d'Ivoire,France,Sorghum,2.5,2960,7400.0
Czechia,Germany,Sorghum,99.12,2960,293395.2
Czechia,Italy,Sorghum,36.0,2960,106560.0
Czechia,Lithuania,Sorghum,1.42,2960,4203.2
Dominican Republic,Haiti,Sorghum,4.9,2960,14504.000000000002
Argentina,Paraguay,Sorghum,348.85,2960,1032596.0000000001
Argentina,Uruguay,Sorghum,565.49,2960,1673850.4000000001
Australia,New Caledonia,Sorghum,299.96,2960,887881.6
Australia,New Zealand,Sorghum,35536.16,2960,105187033.60000001
Australia,Philippines,Sorghum,23887.29,2960,70706378.4
Australia,Republic of Korea,Sorghum,176.3,2960,521848.00000000006
Australia,Russian Federation,Sorghum,54.0,2960,159840.0
Australia,South Africa,Sorghum,80.92,2960,239523.2
Australia,South Sudan,Sorghum,0.1,2960,296.0
Australia,United Kingdom of Great Britain and Northern Ireland,Sorghum,24.0,2960,71040.0
Australia,United Republic of Tanzania,Sorghum,6062.87,2960,17946095.2
Australia,Vanuatu,Sorghum,0.08,2960,236.8
Australia,Viet Nam,Sorghum,826.95,2960,2447772.0
Austria,Netherlands (Kingdom of the),Sorghum,130.06,2960,384977.60000000003
Austria,Poland,Sorghum,0.01,2960,29.6
Austria,Slovakia,Sorghum,0.14,2960,414.40000000000003
Austria,Slovenia,Sorghum,0.12,2960,355.2
Austria,Spain,Sorghum,0.0,2960,0.0
